X,Y,Z,Sulfide,Sulfate,Archaea;__Euryarchaeota;__Methanomicrobia;__ANME_1;__f;__g,Archaea;__Euryarchaeota;__Methanomicrobia;__Methanosarcinales;__ANME_2c;__g,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobacteraceae;__SEEP_SRB1,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobulbaceae;__SEEP_SRB2,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobulbaceae;__SEEP_SRB4,Sample_Name,Cylinder,Latitude_deg,Longitude_deg,Latitude_rel_cm,Longitude_rel_cm,Horizon,sum_abundance,observed,dist_to_nearest,xyz_of_nearest
0,90,7,0.20117313915857873,7.927927427184464,0.21422282218155927,0.005809120263055707,0.0006829770633893923,0.007096204911459359,6.85511466144671e-05,,,,,,,,,0,75.16648189186454,"(0, 165, 2)"
0,90,8,0.15724276527331404,7.537559324758837,0.19054586384454258,0.005691002822562961,0.0006983989838503177,0.006709831597003114,7.274076676651032e-05,,,,,,,,,0,75.23961722390672,"(0, 165, 2)"
0,90,9,0.12441225165563076,7.077699172185428,0.1818012681708105,0.005614688355242571,0.0007204744642759697,0.00657648955853144,7.578350528364145e-05,,,,,,,,,0,75.32595834106593,"(0, 165, 2)"
0,90,10,0.09656574394463595,6.802145501730096,0.17090918412192027,0.005583798882363975,0.0007436972707419036,0.006418355904691754,7.924598195386348e-05,,,,,,,,,0,75.4254598925323,"(0, 165, 2)"
0,90,11,0.0758317929759701,6.525973012938988,0.16719378699160642,0.005506478294170652,0.0007575294844410544,0.006311216180552244,8.012180353074035e-05,,,,,,,,,0,75.53806987208503,"(0, 165, 2)"
0,90,12,0.057088353413655625,6.330223092369466,0.1573471668559845,0.005395368827644139,0.0007705509244683432,0.006124163070472906,8.158169900439907e-05,,,,,,,,,0,75.66372975210778,"(0, 165, 2)"
0,90,13,0.042970852017937794,6.042658408071741,0.1563718513847108,0.005301590068795511,0.0007765197254464265,0.006093958822527738,8.00780211232914e-05,,,,,,,,,0,75.8023746329889,"(0, 165, 2)"
0,105,0,0.6613999999999995,13.47737519999999,0.18464419289902037,0.009357100552937288,0.00031872169366374504,0.007261691360485576,8.054104567210952e-06,,,,,,,,,0,60.0,"(0, 165, 0)"
0,105,1,0.601012861736334,12.433009967845651,0.17948479641705764,0.009149124350663606,0.0003382934183485069,0.0075309091043882824,1.3829864768446848e-05,,,,,,,,,0,60.0,"(0, 165, 1)"
0,105,2,0.5519421487603299,11.319844765840212,0.17982772217370663,0.009181269885869859,0.00040231363223768854,0.007842718675632796,2.6211805995641834e-05,,,,,,,,,0,60.0,"(0, 165, 2)"
0,105,3,0.4679701834862374,10.457016743119265,0.18959507588568886,0.00821407422868733,0.0004722881194957552,0.0076067508766201565,3.993108502446513e-05,,,,,,,,,0,60.00833275470999,"(0, 165, 2)"
0,105,4,0.4026219512195108,9.437867174796747,0.20077335053320255,0.00730976629000807,0.0005614556379335603,0.007517674635473843,5.326289537947021e-05,,,,,,,,,0,60.03332407921454,"(0, 165, 2)"
0,105,5,0.3338208409506382,8.664101096892137,0.20017405150505965,0.00657574471706751,0.000627767953828649,0.007270500566794811,6.316468718416667e-05,,,,,,,,,0,60.07495318350236,"(0, 165, 2)"
0,105,6,0.2757365684575384,7.843887954939337,0.2016733678622963,0.00643222347499021,0.0006843161939663765,0.007289952204895708,7.00749628484955e-05,,,,,,,,,0,60.13318551349163,"(0, 165, 2)"
0,105,7,0.21823627287853714,7.276628119800327,0.1812068509966968,0.0062392729185333454,0.000710542544532291,0.006908140763934986,7.592394616012816e-05,,,,,,,,,0,60.207972893961475,"(0, 165, 2)"
0,105,8,0.17397804054054256,6.558747804054045,0.17616752333208188,0.006240545658634716,0.000751678818615675,0.006892917346608707,8.075486590923594e-05,,,,,,,,,0,60.29925372672534,"(0, 165, 2)"
0,105,9,0.1306649831649848,6.409165993265986,0.16128505640501292,0.005981037490159721,0.0007638838746288282,0.00653251837209433,8.384699559965871e-05,,,,,,,,,0,60.40695324215582,"(0, 165, 2)"
0,105,10,0.10142226148409828,6.043112190812706,0.1546308640198484,0.005895901242918025,0.0007876288405170654,0.006414883078024605,8.603070069884002e-05,,,,,,,,,0,60.530983801686226,"(0, 165, 2)"
0,105,11,0.0762732342007432,5.952126951672854,0.14723448451879784,0.005738257854460296,0.0007968870025792092,0.006215943185312389,8.688203090213271e-05,,,,,,,,,0,60.67124524847005,"(0, 165, 2)"
0,105,12,0.05807377049180428,5.632765983606541,0.144325963173504,0.0055933995343884066,0.0008075704737581285,0.006117152660638498,8.624232572639809e-05,,,,,,,,,0,60.8276253029822,"(0, 165, 2)"
0,105,13,0.0416287015945334,5.466620045558076,0.13844693106137457,0.0054689788169815234,0.0008167542292202416,0.0060100663099884166,8.574204831029554e-05,,,,,,,,,0,61.0,"(0, 165, 2)"
0,120,0,0.7755180180180176,13.75027207207206,0.11246632810858327,0.013092282319466974,0.00031253633920920416,0.007988458855868649,9.632975536038272e-06,,,,,,,,,0,45.0,"(0, 165, 0)"
0,120,1,0.7233333333333329,12.553672161172146,0.13225894592389742,0.013647565441856172,0.00035179964045789,0.008907719357760451,1.596216642299758e-05,,,,,,,,,0,45.0,"(0, 165, 1)"
