Longitude_rel_cm,Latitude_rel_cm,start_depth,Sulfate,observed,dist_to_nearest,coords_of_nearest
20,140,3,9.293150130208314,0,50.99019513592785,"(10, 190, 3)"
20,140,4,8.619448001567363,0,50.99019513592785,"(10, 190, 4)"
20,140,5,7.926943274205437,0,50.99019513592785,"(10, 190, 5)"
20,140,6,7.494667794835964,0,50.99019513592785,"(10, 190, 6)"
20,140,7,6.950193049792497,0,50.99019513592785,"(10, 190, 7)"
20,140,8,6.512214260808906,0,50.99019513592785,"(10, 190, 8)"
20,140,9,6.043800436999263,0,50.99019513592785,"(10, 190, 9)"
20,140,10,5.732362259800151,0,50.99019513592785,"(10, 190, 10)"
20,140,11,5.36165151515151,0,50.99019513592785,"(10, 190, 11)"
20,140,12,5.302990366972472,0,50.99019513592785,"(10, 190, 12)"
20,140,13,5.148962176165793,0,50.99019513592785,"(10, 190, 13)"
20,150,0,12.091266457461662,0,41.23105625617661,"(10, 190, 0)"
20,150,1,11.094264716106613,0,41.23105625617661,"(10, 190, 1)"
20,150,2,10.090563704819283,0,41.23105625617661,"(10, 190, 2)"
20,150,3,9.265381925087105,0,41.23105625617661,"(10, 190, 3)"
20,150,4,8.321007671125084,0,41.23105625617661,"(10, 190, 4)"
20,150,5,7.617189964028749,0,41.23105625617661,"(10, 190, 5)"
20,150,6,6.859566262975756,0,41.23105625617661,"(10, 190, 6)"
20,150,7,6.334657311320739,0,41.23105625617661,"(10, 190, 7)"
20,150,8,5.711739406487223,0,41.23105625617661,"(10, 190, 8)"
20,150,9,5.36057813390313,0,41.23105625617661,"(10, 190, 9)"
20,150,10,4.970419862490445,0,41.23105625617661,"(10, 190, 10)"
20,150,11,4.848564550700738,0,41.23105625617661,"(10, 190, 11)"
20,150,12,4.64864156682027,0,41.23105625617661,"(10, 190, 12)"
20,150,13,4.687411053719003,0,41.23105625617661,"(10, 190, 13)"
20,160,0,12.371906921944062,0,31.622776601683793,"(10, 190, 0)"
20,160,1,11.252173931623956,0,31.622776601683793,"(10, 190, 1)"
20,160,2,10.175695235602108,0,31.622776601683793,"(10, 190, 2)"
20,160,3,9.22309378402905,0,31.622776601683793,"(10, 190, 3)"
20,160,4,8.251135910931168,0,31.622776601683793,"(10, 190, 4)"
20,160,5,7.224555163447233,0,31.622776601683793,"(10, 190, 5)"
20,160,6,6.338285759272198,0,31.622776601683793,"(10, 190, 6)"
20,160,7,5.525986795048139,0,31.622776601683793,"(10, 190, 7)"
20,160,8,4.9568893055555465,0,31.622776601683793,"(10, 190, 8)"
20,160,9,4.558721014492743,0,31.622776601683793,"(10, 190, 9)"
20,160,10,4.37131702619414,0,31.622776601683793,"(10, 190, 10)"
20,160,11,4.248584932659926,0,31.622776601683793,"(10, 190, 11)"
20,160,12,4.152679662605432,0,31.622776601683793,"(10, 190, 12)"
20,160,13,4.08348663101603,0,31.622776601683793,"(10, 190, 13)"
20,170,0,12.826135016835055,0,22.360679774997898,"(10, 190, 0)"
20,170,1,11.325685754583944,0,22.360679774997898,"(10, 190, 1)"
20,170,2,10.063351219512207,0,22.360679774997898,"(10, 190, 2)"
20,170,3,9.369379950980406,0,22.360679774997898,"(10, 190, 3)"
20,170,4,8.081607475380489,0,22.360679774997898,"(10, 190, 4)"
20,170,5,6.783321540362447,0,22.360679774997898,"(10, 190, 5)"
20,170,6,5.3964231466877015,0,22.360679774997898,"(10, 190, 6)"
20,170,7,4.64576038433111,0,22.360679774997898,"(10, 190, 7)"
20,170,8,3.7806445117335192,0,22.360679774997898,"(10, 190, 8)"
20,170,9,3.943608843537405,0,22.360679774997898,"(10, 190, 9)"
20,170,10,3.590416240725462,0,22.360679774997898,"(10, 190, 10)"
20,170,11,3.6717544968833367,0,22.360679774997898,"(10, 190, 11)"
20,170,12,3.4788698588709552,0,22.360679774997898,"(10, 190, 12)"
20,170,13,3.7501836343114974,0,22.360679774997898,"(10, 190, 13)"
20,180,0,14.054578557114267,0,14.142135623730951,"(10, 190, 0)"
20,180,1,12.245922544283436,0,14.142135623730951,"(10, 190, 1)"
20,180,2,10.849209707446821,0,14.142135623730951,"(10, 190, 2)"
20,180,3,9.507344161849712,0,14.142135623730951,"(10, 190, 3)"
20,180,4,7.943469275210086,0,14.142135623730951,"(10, 190, 4)"
20,180,5,5.894593174924166,0,14.142135623730951,"(10, 190, 5)"
20,180,6,4.4308986084452915,0,14.142135623730951,"(10, 190, 6)"
20,180,7,3.5296382299269933,0,14.142135623730951,"(10, 190, 7)"
20,180,8,3.303416937553446,0,14.142135623730951,"(10, 190, 8)"
20,180,9,3.1568672695951543,0,14.142135623730951,"(10, 190, 9)"
20,180,10,3.1453155234656833,0,14.142135623730951,"(10, 190, 10)"
20,180,11,3.007381374501969,0,14.142135623730951,"(10, 190, 11)"
20,180,12,2.9656835585585344,0,14.142135623730951,"(10, 190, 12)"
