Serial_Number,Location,Region,Site,Core,Dive,Cylinder,Notes,Replicate,Amendment,Horizon,start_depth,final_depth,auv_depth,Heading,Latitude_deg,Longitude_deg,Latitude_rel_deg,Longitude_rel_deg,Latitude_rel_cm,Longitude_rel_cm,Ph,Sodium,Ammonium,Potassium,Magnesium,Calcium,Fluoride,Lactate_Area,Acetate,Chloride,Bromide,Nitrate,Carbonate,Sulfate,Thiosulfate,Fumarate_Area
13807,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,0_3,0,1,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.5,417.3378,0.0712,11.2262,55.5668,11.259,0.0179,,,473.7836,0.8164,0.035,0.2364,27.3359,,
13807,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,0_3,1,2,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.5,417.3378,0.0712,11.2262,55.5668,11.259,0.0179,,,473.7836,0.8164,0.035,0.2364,27.3359,,
13807,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,0_3,2,3,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.5,417.3378,0.0712,11.2262,55.5668,11.259,0.0179,,,473.7836,0.8164,0.035,0.2364,27.3359,,
13808,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,3_6,3,4,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.5,416.7036,0.0835,11.5684,55.4093,11.4353,0.0156,,,473.2176,0.8162,,0.2429,26.9252,0.0201,
13808,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,3_6,4,5,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.5,416.7036,0.0835,11.5684,55.4093,11.4353,0.0156,,,473.2176,0.8162,,0.2429,26.9252,0.0201,
13808,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,3_6,5,6,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.5,416.7036,0.0835,11.5684,55.4093,11.4353,0.0156,,,473.2176,0.8162,,0.2429,26.9252,0.0201,
13809,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,6_9,6,7,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.6,418.4188,0.0987,11.9305,55.2541,11.2543,0.0126,,,479.7474,0.8251,,0.295,26.3495,0.0468,0.0017
13809,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,6_9,7,8,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.6,418.4188,0.0987,11.9305,55.2541,11.2543,0.0126,,,479.7474,0.8251,,0.295,26.3495,0.0468,0.0017
13809,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,6_9,8,9,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.6,418.4188,0.0987,11.9305,55.2541,11.2543,0.0126,,,479.7474,0.8251,,0.295,26.3495,0.0468,0.0017
13810,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,9_12,9,10,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.8,419.5299,0.0983,11.9352,55.3576,11.2219,0.0073,,,475.5722,0.8185,,0.287,25.9625,0.0584,0.0032
13810,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,9_12,10,11,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.8,419.5299,0.0983,11.9352,55.3576,11.2219,0.0073,,,475.5722,0.8185,,0.287,25.9625,0.0584,0.0032
13810,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,9_12,11,12,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.8,419.5299,0.0983,11.9352,55.3576,11.2219,0.0073,,,475.5722,0.8185,,0.287,25.9625,0.0584,0.0032
13811,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,12_15,12,13,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.9,420.3332,0.1066,12.2496,54.8494,10.7345,0.0086,,,476.4179,0.8247,,0.3388,24.0785,0.0722,0.0088
13811,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,12_15,13,14,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.9,420.3332,0.1066,12.2496,54.8494,10.7345,0.0086,,,476.4179,0.8247,,0.3388,24.0785,0.0722,0.0088
13811,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,12_15,14,15,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.9,420.3332,0.1066,12.2496,54.8494,10.7345,0.0086,,,476.4179,0.8247,,0.3388,24.0785,0.0722,0.0088
13812,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,15_18,15,16,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.8,417.6607,0.1161,12.0911,54.56,10.447,0.0078,,,476.1671,0.821,,0.3653,22.8876,0.1482,0.024
13812,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,15_18,16,17,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.8,417.6607,0.1161,12.0911,54.56,10.447,0.0078,,,476.1671,0.821,,0.3653,22.8876,0.1482,0.024
13812,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,15_18,17,18,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.8,417.6607,0.1161,12.0911,54.56,10.447,0.0078,,,476.1671,0.821,,0.3653,22.8876,0.1482,0.024
13813,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,18_21,18,19,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.9,409.8563,0.1203,12.1116,52.8852,9.692,0.0108,,,464.4135,0.8009,,0.3721,20.516,0.1859,0.0214
13813,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,18_21,19,20,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.9,409.8563,0.1203,12.1116,52.8852,9.692,0.0108,,,464.4135,0.8009,,0.3721,20.516,0.1859,0.0214
13813,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,18_21,20,21,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,7.9,409.8563,0.1203,12.1116,52.8852,9.692,0.0108,,,464.4135,0.8009,,0.3721,20.516,0.1859,0.0214
13814,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,21_24,21,22,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8,401.6606,0.1285,11.6088,50.1008,8.7198,0.0068,,,451.224,0.774,,0.3807,18.651,0.2376,0.0245
13814,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,21_24,22,23,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8,401.6606,0.1285,11.6088,50.1008,8.7198,0.0068,,,451.224,0.774,,0.3807,18.651,0.2376,0.0245
13814,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,21_24,23,24,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8,401.6606,0.1285,11.6088,50.1008,8.7198,0.0068,,,451.224,0.774,,0.3807,18.651,0.2376,0.0245
13815,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,24_27,24,25,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8,417.6365,0.1511,12.774,52.9758,8.4839,0.0169,,0.0614,478.6098,0.8257,0.0332,0.4123,16.5213,0.4115,0.0336
13815,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,24_27,25,26,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8,417.6365,0.1511,12.774,52.9758,8.4839,0.0169,,0.0614,478.6098,0.8257,0.0332,0.4123,16.5213,0.4115,0.0336
13815,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,24_27,26,27,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8,417.6365,0.1511,12.774,52.9758,8.4839,0.0169,,0.0614,478.6098,0.8257,0.0332,0.4123,16.5213,0.4115,0.0336
13816,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,27_30,27,28,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.2,415.0757,0.1619,12.5851,52.1095,7.3598,0.0156,0.0036,,478.1855,0.8239,,0.4348,14.0821,0.4286,0.0074
13816,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,27_30,28,29,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.2,415.0757,0.1619,12.5851,52.1095,7.3598,0.0156,0.0036,,478.1855,0.8239,,0.4348,14.0821,0.4286,0.0074
13816,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,27_30,29,30,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.2,415.0757,0.1619,12.5851,52.1095,7.3598,0.0156,0.0036,,478.1855,0.8239,,0.4348,14.0821,0.4286,0.0074
13817,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,30_33,30,31,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.1,414.8174,0.1774,12.52,51.8072,6.7354,0.007,,,477.9642,0.8263,,0.4572,10.9682,0.6161,0.0343
13817,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,30_33,31,32,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.1,414.8174,0.1774,12.52,51.8072,6.7354,0.007,,,477.9642,0.8263,,0.4572,10.9682,0.6161,0.0343
13817,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,30_33,32,33,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.1,414.8174,0.1774,12.52,51.8072,6.7354,0.007,,,477.9642,0.8263,,0.4572,10.9682,0.6161,0.0343
13818,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,33_36,33,34,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.2,417.8413,0.1846,12.6822,51.8764,6.2623,0.0142,0.003,0.0028,480.4542,0.8277,0.0282,0.4654,9.0445,0.6282,0.053
13818,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,33_36,34,35,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.2,417.8413,0.1846,12.6822,51.8764,6.2623,0.0142,0.003,0.0028,480.4542,0.8277,0.0282,0.4654,9.0445,0.6282,0.053
13818,SMB,Del Mar Seeps,"Del Mar seeps, in frenulate bed",LC74,DR1247,LC74_DR1247,"full geochem, bromobimane, HS film, pyrite",,background,33_36,35,36,1023,256,32.904183,-117.782608,0,0.885732,0,9831625.2,8.2,417.8413,0.1846,12.6822,51.8764,6.2623,0.0142,0.003,0.0028,480.4542,0.8277,0.0282,0.4654,9.0445,0.6282,0.053
13798,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,0_1,0,1,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,7.9,415.7932,0.155,11.3037,56.4952,8.1351,0.0084,,,474.6612,0.8171,0.5375,0.6131,12.1527,0.308,0.0246
13799,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,1_2,1,2,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8,416.2661,0.1141,11.4485,56.3238,6.894,0.0027,0.0017,,475.53,0.8156,0.0744,0.6808,8.7412,0.3835,0.0362
13800,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,2_3,2,3,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8.1,417.6875,0.111,11.7319,55.8932,5.6497,,,,477.689,0.821,0.0376,0.7007,6.5743,0.4731,0.0368
13801,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,3_4,3,4,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8.4,415.9069,0.1119,11.8054,55.4994,5.6916,0.0025,0.0035,,475.143,0.8141,0.0561,0.6749,6.7662,0.5628,0.0474
13802,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,4_5,4,5,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8.3,421.25,0.105,12.0733,55.9147,5.5116,0.0047,0.0019,0.0019,482.6718,0.8232,0.0419,0.6488,7.9493,0.5807,0.0365
13803,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,5_6,5,6,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8.2,420.5265,0.1052,12.1335,55.562,4.7275,0.0035,0.0016,,481.2825,0.8259,0.0383,0.651,5.716,0.9858,0.1197
13804,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,6_9,6,7,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8,416.7446,0.0995,11.7453,55.653,4.7548,0.0061,,0.0024,476.5562,0.8233,,0.7141,4.6614,0.7109,0.0602
13804,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,6_9,7,8,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8,416.7446,0.0995,11.7453,55.653,4.7548,0.0061,,0.0024,476.5562,0.8233,,0.7141,4.6614,0.7109,0.0602
13804,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,6_9,8,9,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8,416.7446,0.0995,11.7453,55.653,4.7548,0.0061,,0.0024,476.5562,0.8233,,0.7141,4.6614,0.7109,0.0602
13805,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,9_12,9,10,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8.1,414.4616,0.1223,12.0691,53.7113,3.479,0.0016,,,473.5486,0.8123,0.0554,0.6943,1.2414,1.0717,0.0842
13805,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,9_12,10,11,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8.1,414.4616,0.1223,12.0691,53.7113,3.479,0.0016,,,473.5486,0.8123,0.0554,0.6943,1.2414,1.0717,0.0842
13805,SMB,Del Mar Seeps,"Del Mar seeps, yellow mat",PC64,DR1247,PC64_DR1247,full geochem,,background,9_12,11,12,1022.2,118,32.904287,-117.782356,0.000104,0.885984,1154.4,9834422.4,8.1,414.4616,0.1223,12.0691,53.7113,3.479,0.0016,,,473.5486,0.8123,0.0554,0.6943,1.2414,1.0717,0.0842
13942,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,0_3,0,1,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,7.9,412.4511,0.1211,10.9709,55.372,11.0838,0.0107,,,470.3811,0.8108,0.0342,0.2878,25.9335,0.0296,
13942,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,0_3,1,2,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,7.9,412.4511,0.1211,10.9709,55.372,11.0838,0.0107,,,470.3811,0.8108,0.0342,0.2878,25.9335,0.0296,
13942,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,0_3,2,3,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,7.9,412.4511,0.1211,10.9709,55.372,11.0838,0.0107,,,470.3811,0.8108,0.0342,0.2878,25.9335,0.0296,
13943,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,3_6,3,4,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,415.3454,0.1449,11.1576,56.1373,11.1223,0.0082,,,473.6467,0.8163,0.0341,0.354,24.3005,0.0396,0.0052
13943,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,3_6,4,5,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,415.3454,0.1449,11.1576,56.1373,11.1223,0.0082,,,473.6467,0.8163,0.0341,0.354,24.3005,0.0396,0.0052
13943,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,3_6,5,6,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,415.3454,0.1449,11.1576,56.1373,11.1223,0.0082,,,473.6467,0.8163,0.0341,0.354,24.3005,0.0396,0.0052
13944,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,6_9,6,7,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,417.6434,0.1755,11.2828,56.2825,10.8265,0.0081,,,479.533,0.8315,0.0414,0.4073,22.6129,0.094,0.0144
13944,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,6_9,7,8,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,417.6434,0.1755,11.2828,56.2825,10.8265,0.0081,,,479.533,0.8315,0.0414,0.4073,22.6129,0.094,0.0144
13944,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,6_9,8,9,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,417.6434,0.1755,11.2828,56.2825,10.8265,0.0081,,,479.533,0.8315,0.0414,0.4073,22.6129,0.094,0.0144
13945,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,9_12,9,10,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,418.6933,0.1887,11.5635,55.8489,10.564,0.0113,,,479.534,0.8237,,0.4344,21.1526,0.12,0.016
13945,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,9_12,10,11,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,418.6933,0.1887,11.5635,55.8489,10.564,0.0113,,,479.534,0.8237,,0.4344,21.1526,0.12,0.016
13945,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,9_12,11,12,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,418.6933,0.1887,11.5635,55.8489,10.564,0.0113,,,479.534,0.8237,,0.4344,21.1526,0.12,0.016
13946,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,12_15,12,13,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,411.2119,0.2084,11.3727,54.6758,9.9892,0.0084,,,470.3425,0.8127,,0.4883,18.115,0.1379,0.0113
13946,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,12_15,13,14,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,411.2119,0.2084,11.3727,54.6758,9.9892,0.0084,,,470.3425,0.8127,,0.4883,18.115,0.1379,0.0113
13946,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,12_15,14,15,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,411.2119,0.2084,11.3727,54.6758,9.9892,0.0084,,,470.3425,0.8127,,0.4883,18.115,0.1379,0.0113
13947,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,15_18,15,16,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,416.0759,0.2298,11.6372,55.0886,9.672,0.0058,,,475.1314,0.8174,,0.5181,16.325,0.1998,0.0368
13947,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,15_18,16,17,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,416.0759,0.2298,11.6372,55.0886,9.672,0.0058,,,475.1314,0.8174,,0.5181,16.325,0.1998,0.0368
13947,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,15_18,17,18,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,416.0759,0.2298,11.6372,55.0886,9.672,0.0058,,,475.1314,0.8174,,0.5181,16.325,0.1998,0.0368
13948,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,18_21,18,19,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,409.8287,0.233,11.6345,53.8411,9.1975,0.0051,,,469.5014,0.8134,,0.5495,14.1141,0.2298,0.029
13948,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,18_21,19,20,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,409.8287,0.233,11.6345,53.8411,9.1975,0.0051,,,469.5014,0.8134,,0.5495,14.1141,0.2298,0.029
13948,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,18_21,20,21,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,409.8287,0.233,11.6345,53.8411,9.1975,0.0051,,,469.5014,0.8134,,0.5495,14.1141,0.2298,0.029
13949,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,21_24,21,22,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,416.5641,0.2434,11.9123,54.5146,9.0997,0.0074,,,475.3272,0.8215,,0.5876,13.0664,0.2265,0.0295
13949,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,21_24,22,23,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,416.5641,0.2434,11.9123,54.5146,9.0997,0.0074,,,475.3272,0.8215,,0.5876,13.0664,0.2265,0.0295
13949,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,21_24,23,24,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,416.5641,0.2434,11.9123,54.5146,9.0997,0.0074,,,475.3272,0.8215,,0.5876,13.0664,0.2265,0.0295
13950,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,24_27,24,25,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,416.1145,0.2697,12.0644,53.8715,8.6882,0.0077,,,476.8796,0.8224,,0.602,11.8401,0.3202,0.0349
13950,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,24_27,25,26,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,416.1145,0.2697,12.0644,53.8715,8.6882,0.0077,,,476.8796,0.8224,,0.602,11.8401,0.3202,0.0349
13950,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,24_27,26,27,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,416.1145,0.2697,12.0644,53.8715,8.6882,0.0077,,,476.8796,0.8224,,0.602,11.8401,0.3202,0.0349
13951,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,27_30,27,28,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,415.6524,0.2753,11.9038,53.9611,8.4692,0.0089,,,478.1196,0.8256,0.0349,0.6393,10.3741,0.2775,0.0304
13951,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,27_30,28,29,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,415.6524,0.2753,11.9038,53.9611,8.4692,0.0089,,,478.1196,0.8256,0.0349,0.6393,10.3741,0.2775,0.0304
